ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
3772710147663076183,2019-09-09,Unknown,0,Comércio,GMAIL,MEDIO,Sudeste
4982042089827666585,2000-08-15,Sudeste,0,Serviços,YAHOO,GRANDE,Norte
1732933177229870014,2019-03-27,Sudeste,0,Indústria,OUTLOOK,Unknown,Norte
5304403477328695520,2019-10-20,Unknown,0,Serviços,YAHOO,MEDIO,Nordeste
493565965354066585,2016-05-17,Unknown,0,Comércio,HOTMAIL,GRANDE,Norte
2978852236996041848,2019-09-25,Sudeste,0,Serviços,OUTLOOK,MEDIO,Sudeste
7524505197759784814,2019-03-12,Sudeste,0,Serviços,YAHOO,GRANDE,Nordeste
1589465774841117651,2012-04-10,Sudeste,0,Serviços,YAHOO,MEDIO,Sudeste
521351744568531135,2019-09-30,Sudeste,0,Comércio,YAHOO,MEDIO,Sudeste
3296374419863077251,2017-03-08,Sudeste,0,Serviços,HOTMAIL,GRANDE,Nordeste
985215297182099989,2003-05-06,Sul,0,Indústria,GMAIL,GRANDE,Sul
1922661714134822818,2019-07-17,Unknown,0,Comércio,YAHOO,PEQUENO,Norte
1849408830951333776,2019-11-24,Unknown,0,Comércio,HOTMAIL,GRANDE,Sul
924957821424248698,2019-09-15,Sudeste,0,Serviços,GMAIL,GRANDE,Sudeste
3820213618605354326,2019-10-14,Sudeste,0,Indústria,GMAIL,GRANDE,Sudeste
2673576168790933175,2019-03-31,Nordeste,0,Comércio,HOTMAIL,MEDIO,Nordeste
5694881483989656694,2000-08-15,Norte,0,Serviços,YAHOO,MEDIO,Centro-Oeste
3888528635045328222,2019-09-09,Centro-Oeste,0,Serviços,HOTMAIL,MEDIO,Sudeste
2813869270515910849,2017-07-09,Sudeste,0,Comércio,HOTMAIL,MEDIO,Sudeste
8097962811568170308,2000-08-15,Nordeste,0,Serviços,HOTMAIL,GRANDE,Nordeste
5101193702106031363,2014-11-05,Unknown,0,Indústria,GMAIL,GRANDE,Sudeste
472772897496154354,2007-09-19,Sul,0,Comércio,GMAIL,GRANDE,Sul
3903290047715748290,2019-10-07,Unknown,0,Indústria,HOTMAIL,PEQUENO,Unknown
8986916198713650374,2016-06-05,Unknown,0,Serviços,GMAIL,MEDIO,Nordeste
3682570285558758138,2018-03-21,Norte,0,Serviços,GMAIL,GRANDE,Norte
550640993893626857,2019-10-06,Unknown,0,Comércio,GMAIL,MEDIO,Nordeste
494641254909702757,2017-10-23,Centro-Oeste,0,Serviços,GMAIL,MEDIO,Norte
2529163714741999839,2015-10-05,Sudeste,0,Indústria,AOL,PEQUENO,Nordeste
189650789135045122,2016-02-02,Sul,1,Unknown,HOTMAIL,GRANDE,Sul
6704528044328834201,2014-11-05,Unknown,0,Indústria,BOL,MEDIO,Sudeste
4487571742607713385,2014-01-08,Sudeste,0,Comércio,GMAIL,GRANDE,Sudeste
334065431792475495,2000-08-15,Sul,0,Serviços,HOTMAIL,GRANDE,Sul
7200509200540839533,2019-08-27,Sudeste,0,Indústria,GMAIL,PEQUENO,Sudeste
2455496390444272119,2018-06-06,Sudeste,1,Unknown,OUTLOOK,GRANDE,Sudeste
5373371196946859811,2015-11-10,Sudeste,0,Serviços,HOTMAIL,GRANDE,Sudeste
255928150711119413,2006-05-03,Sul,0,Comércio,YAHOO,GRANDE,Sul
2973518107081249661,2018-04-04,Centro-Oeste,0,Indústria,GMAIL,MEDIO,Centro-Oeste
7020910424509248025,2019-04-25,Sul,1,Unknown,HOTMAIL,GRANDE,Sul
6693181132429641622,2019-12-12,Unknown,1,Unknown,HOTMAIL,MEDIO,Centro-Oeste
7067471043900250355,2019-09-02,Unknown,0,Serviços,BOL,GRANDE,Sudeste
1071127366397407520,2020-01-07,Unknown,0,Indústria,GMAIL,MEDIO,Sul
2983174282784691273,2019-12-25,Centro-Oeste,0,Indústria,GMAIL,GRANDE,Centro-Oeste
7640249903888628103,2004-03-04,Norte,0,Indústria,GMAIL,MEDIO,Norte
8376902089871279815,2000-08-15,Sudeste,0,Serviços,YAHOO,MEDIO,Sudeste
6721448955097663572,2020-01-12,Nordeste,0,Serviços,GMAIL,PEQUENO,Nordeste
6471448246085839373,2019-11-24,Sul,0,Comércio,YAHOO,GRANDE,Sul
4395421876733405196,2020-01-16,Sul,0,Serviços,HOTMAIL,GRANDE,Sul
866011924076225884,2016-06-06,Norte,0,Serviços,GMAIL,MEDIO,Norte
1692423451726508456,2019-12-02,Centro-Oeste,0,Serviços,BOL,GRANDE,Centro-Oeste
5901769182336230217,2016-05-11,Centro-Oeste,1,Unknown,GMAIL,MEDIO,Norte
113538242419211987,2019-06-20,Sul,0,Comércio,HOTMAIL,MEDIO,Sul
3540559576342636557,2020-02-12,Unknown,0,Indústria,YAHOO,PEQUENO,Sudeste
4850936440093751199,2014-02-09,Sudeste,0,Indústria,GMAIL,GRANDE,Sudeste
5055200744384119654,2019-11-12,Sudeste,0,Serviços,YAHOO,PEQUENO,Sudeste
4649044785270813165,2019-03-14,Nordeste,0,Unknown,HOTMAIL,MEDIO,Nordeste
8162017568751362437,2019-09-20,Unknown,0,Indústria,YAHOO,MEDIO,Nordeste
8873204832986811115,2016-04-27,Sul,0,Serviços,Unknown,MEDIO,Sul
1611146298923153842,2020-01-16,Norte,0,Comércio,YAHOO,MEDIO,Norte
43266641219008038,2020-02-17,Unknown,0,Serviços,GMAIL,GRANDE,Sudeste
8163895533020293251,2019-12-25,Sul,0,Serviços,GMAIL,MEDIO,Sul
3725587489732036460,2019-04-24,Sudeste,1,Unknown,GMAIL,MEDIO,Sudeste
8919892162361650175,2011-02-14,Centro-Oeste,0,Serviços,AOL,GRANDE,Centro-Oeste
5114577082647278423,2000-08-15,Nordeste,0,Comércio,GMAIL,MEDIO,Nordeste
2459664758252154072,2018-01-25,Centro-Oeste,0,Comércio,HOTMAIL,PEQUENO,Sudeste
5995766367666411083,2020-03-24,Unknown,1,Unknown,GMAIL,MEDIO,Norte
4888650984285190697,2020-03-30,Unknown,0,Comércio,Unknown,MEDIO,Sudeste
4351694415353093046,2020-03-30,Unknown,0,Comércio,GMAIL,GRANDE,Sudeste
8099657915545873036,2012-04-10,Sudeste,0,Comércio,GMAIL,MEDIO,Sudeste
209477776078372134,2020-03-24,Unknown,0,Serviços,AOL,GRANDE,Sul
8464809590757561185,2012-04-02,Sudeste,0,Serviços,AOL,MEDIO,Sudeste
705648002974742140,2020-01-26,Centro-Oeste,0,Indústria,YAHOO,MEDIO,Centro-Oeste
3109771318936962520,2020-03-02,Unknown,0,Indústria,GMAIL,MEDIO,Nordeste
3697819710996931657,2011-12-07,Sul,0,Comércio,YAHOO,MEDIO,Sul
2333404192508932057,2016-02-15,Centro-Oeste,0,Indústria,GMAIL,GRANDE,Centro-Oeste
525652670391923872,2018-08-08,Unknown,0,Indústria,GMAIL,GRANDE,Sul
8174633018998080168,2019-11-03,Nordeste,0,Serviços,HOTMAIL,PEQUENO,Nordeste
7911162482760986289,2020-02-17,Sudeste,0,Comércio,HOTMAIL,GRANDE,Sudeste
1738460583932152602,2020-02-06,Sul,1,Unknown,YAHOO,MEDIO,Sul
5282563463193783344,2019-10-29,Unknown,1,Unknown,OUTLOOK,GRANDE,Norte
6394935036014530592,2020-03-03,Sudeste,0,Comércio,Unknown,GRANDE,Sudeste
6885171468891031140,2011-02-14,Sudeste,0,Comércio,YAHOO,MEDIO,Sudeste
7060969657673447359,2016-05-04,Sul,0,Comércio,OUTLOOK,MEDIO,Sul
3536704882799524586,2020-04-28,Unknown,0,Indústria,GMAIL,Unknown,Sul
4170463992215954403,2020-01-26,Sul,0,Serviços,HOTMAIL,MEDIO,Sul
8619312279454356821,2014-05-18,Sudeste,0,Indústria,GMAIL,GRANDE,Sudeste
5714540197488862003,2019-08-19,Unknown,0,Indústria,HOTMAIL,MEDIO,Nordeste
6810366761249506182,2016-12-28,Nordeste,0,Serviços,YAHOO,GRANDE,Nordeste
2005542793747273676,2017-02-01,Centro-Oeste,0,Serviços,YAHOO,GRANDE,Norte
956217406816925982,2013-05-09,Sul,0,Serviços,AOL,MEDIO,Sul
8012945665375811304,2009-05-05,Centro-Oeste,0,Indústria,GMAIL,GRANDE,Centro-Oeste
2839700004795467658,2018-10-01,Unknown,1,Unknown,YAHOO,MEDIO,Centro-Oeste
5162636608292907782,2014-04-07,Sudeste,0,Comércio,GMAIL,GRANDE,Sudeste
1467843186411742274,2019-12-26,Unknown,0,Serviços,GMAIL,MEDIO,Centro-Oeste
1825022747815271956,2016-04-27,Sudeste,0,Indústria,HOTMAIL,GRANDE,Sudeste
3365334263589180925,2019-01-03,Centro-Oeste,1,Unknown,GMAIL,PEQUENO,Norte
3492978633103560560,2011-07-28,Sul,0,Indústria,HOTMAIL,MEDIO,Sul
9101617110967101591,2020-01-02,Sudeste,0,Indústria,GMAIL,GRANDE,Sudeste
2929243640075785940,2020-04-02,Unknown,0,Comércio,GMAIL,GRANDE,Nordeste
8907133353015280586,2020-01-19,Sudeste,0,Comércio,OUTLOOK,GRANDE,Sudeste
3536431875244944563,2020-05-10,Unknown,0,Unknown,GMAIL,GRANDE,Sul
5304536516981778801,2020-02-04,Norte,0,Indústria,Unknown,MEDIO,Norte
5315267409112598781,2020-06-08,Unknown,1,Unknown,GMAIL,GRANDE,Sul
4541506527938763361,2019-06-25,Sul,0,Serviços,YAHOO,MEDIO,Sul
5651190097741301133,2007-05-21,Centro-Oeste,0,Serviços,YAHOO,PEQUENO,Norte
326257359176916767,2019-09-02,Nordeste,0,Indústria,HOTMAIL,MEDIO,Nordeste
7790849460101092738,2017-10-30,Sul,0,Comércio,GMAIL,MEDIO,Sul
8646086919778610813,2020-03-24,Centro-Oeste,0,Serviços,YAHOO,MEDIO,Centro-Oeste
5036870533568879731,2020-06-23,Unknown,0,Indústria,HOTMAIL,MEDIO,Norte
5951322986271477998,2020-05-07,Unknown,0,Serviços,OUTLOOK,MEDIO,Sudeste
8464769152264029983,2017-07-19,Centro-Oeste,1,Unknown,YAHOO,GRANDE,Norte
4187591029730357479,2020-06-18,Unknown,0,Indústria,GMAIL,PEQUENO,Norte
2166129906801669318,2016-07-20,Unknown,0,Indústria,YAHOO,MEDIO,Centro-Oeste
901119221367843192,2020-05-27,Unknown,0,Indústria,AOL,GRANDE,Sul
1574054842704135993,2020-05-13,Sudeste,0,Comércio,GMAIL,PEQUENO,Sudeste
7712263029835111826,2006-08-08,Nordeste,0,Serviços,YAHOO,MEDIO,Nordeste
6448234172949059931,2020-07-07,Unknown,1,Unknown,BOL,GRANDE,Sudeste
8049805689946244047,2017-08-06,Unknown,0,Serviços,YAHOO,MEDIO,Norte
7708030042671632236,2019-03-06,Unknown,0,Comércio,HOTMAIL,Unknown,Sudeste
1093053069479288753,2019-06-17,Unknown,0,Indústria,GMAIL,PEQUENO,Norte
7692335720341018458,2020-06-22,Sudeste,0,Indústria,YAHOO,MEDIO,Sudeste
8060154314331993193,2019-10-15,Unknown,0,Indústria,HOTMAIL,PEQUENO,Sudeste
4641659186059167709,2017-08-06,Centro-Oeste,0,Serviços,GMAIL,GRANDE,Sudeste
6081226091774593903,2018-12-03,Unknown,0,Serviços,GMAIL,GRANDE,Nordeste
4604807967654337091,2017-08-06,Sul,0,Comércio,GMAIL,PEQUENO,Sul
1801648099512442340,2019-11-06,Unknown,0,Serviços,HOTMAIL,Unknown,Sudeste
6765961450216188291,2019-11-20,Sul,0,Serviços,HOTMAIL,PEQUENO,Sul
2444743522510084109,2018-11-26,Unknown,0,Comércio,HOTMAIL,GRANDE,Centro-Oeste
7038761645302069945,2020-07-21,Sul,0,Comércio,YAHOO,MEDIO,Nordeste
7529137091657891207,2019-12-08,Unknown,0,Comércio,YAHOO,GRANDE,Sudeste
2988042199057874759,2020-07-13,Sudeste,0,Serviços,HOTMAIL,MEDIO,Sudeste
4165983075385227812,2020-06-28,Sudeste,0,Comércio,YAHOO,MEDIO,Sudeste
3408536439470975134,2006-07-10,Sul,0,Indústria,AOL,PEQUENO,Sul
1156053485989336481,2011-02-14,Sudeste,0,Comércio,GMAIL,PEQUENO,Sudeste
2446803760137518909,2019-10-30,Unknown,0,Serviços,GMAIL,MEDIO,Norte
8385636129786687263,2000-08-15,Sudeste,0,Comércio,YAHOO,MEDIO,Sul
1329553496073467331,2020-06-29,Sul,0,Indústria,YAHOO,GRANDE,Sul
1594877745775952421,2020-02-05,Unknown,0,Comércio,GMAIL,PEQUENO,Norte
8706851346184249504,2000-08-15,Sudeste,0,Serviços,HOTMAIL,GRANDE,Sudeste
4137237863152538907,2020-08-06,Unknown,0,Indústria,YAHOO,Unknown,Sudeste
8603678028264007695,2019-03-20,Sudeste,0,Serviços,YAHOO,MEDIO,Nordeste
8463871205935856285,2020-05-04,Unknown,0,Serviços,HOTMAIL,GRANDE,Sul
7999843484680834128,2020-08-09,Unknown,0,Serviços,YAHOO,MEDIO,Nordeste
287529573188507001,2019-05-01,Sul,0,Serviços,GMAIL,MEDIO,Sul
5401282050253009067,2018-04-16,Unknown,0,Serviços,GMAIL,MEDIO,Nordeste
3357976326879346012,2020-06-04,Unknown,0,Indústria,YAHOO,PEQUENO,Norte
1931676870336388249,2015-10-05,Unknown,1,Unknown,YAHOO,GRANDE,Nordeste
3387580208304842365,2020-06-02,Unknown,0,Serviços,AOL,GRANDE,Sudeste
89342157110910412,2019-07-28,Unknown,0,Unknown,AOL,GRANDE,Sudeste
1757249986361236700,2012-09-27,Sudeste,0,Indústria,GMAIL,MEDIO,Sudeste
864510931144626280,2004-08-23,Unknown,0,Serviços,AOL,MEDIO,Nordeste
1678680306005074426,2020-06-30,Sudeste,0,Serviços,HOTMAIL,MEDIO,Sudeste
9142266044170177362,2020-08-06,Sudeste,0,Serviços,HOTMAIL,MEDIO,Sudeste
191536915328669008,2020-07-12,Sul,0,Serviços,HOTMAIL,MEDIO,Sul
1432499644543625478,2019-12-11,Sul,1,Unknown,GMAIL,GRANDE,Sul
4495596792165551705,2020-06-18,Unknown,0,Comércio,GMAIL,GRANDE,Sudeste
1410427447068048908,2020-01-16,Sudeste,0,Comércio,HOTMAIL,GRANDE,Sudeste
165658847908185334,2020-01-21,Unknown,0,Comércio,GMAIL,PEQUENO,Sudeste
1735718258017802778,2010-05-03,Unknown,0,Serviços,OUTLOOK,PEQUENO,Sudeste
5757271354816214865,2020-07-20,Sul,0,Comércio,GMAIL,MEDIO,Sul
5139850575056151339,2012-10-31,Centro-Oeste,1,Unknown,HOTMAIL,GRANDE,Norte
353597552829913556,2020-03-02,Sul,0,Indústria,YAHOO,GRANDE,Sul
789708718782735131,2020-03-09,Sul,0,Comércio,YAHOO,GRANDE,Sul
1674864668198542837,2020-07-26,Sul,0,Indústria,HOTMAIL,MEDIO,Sul
7215053254854713098,2018-08-21,Unknown,0,Comércio,GMAIL,GRANDE,Nordeste
5558533999208199371,2020-04-05,Unknown,0,Comércio,HOTMAIL,MEDIO,Nordeste
4660230701075746534,2020-06-29,Sul,0,Comércio,GMAIL,GRANDE,Sul
8004521604421988528,2011-02-15,Sudeste,0,Comércio,Unknown,GRANDE,Sudeste
340285351737204923,2018-10-21,Sudeste,0,Indústria,HOTMAIL,MEDIO,Sudeste
4950871361132426979,2019-10-22,Unknown,1,Unknown,HOTMAIL,PEQUENO,Sudeste
8612109591546880230,2020-09-20,Sul,0,Comércio,HOTMAIL,MEDIO,Sul
1675463974205444838,2020-02-06,Unknown,0,Comércio,YAHOO,PEQUENO,Sudeste
201407186688861102,2011-02-14,Sudeste,0,Indústria,HOTMAIL,PEQUENO,Sudeste
2772135008486239291,2017-01-04,Sudeste,0,Comércio,BOL,MEDIO,Sudeste
4018182555897034052,2017-12-27,Sudeste,0,Serviços,YAHOO,PEQUENO,Sudeste
603842189887755265,2000-08-15,Sudeste,1,Unknown,YAHOO,GRANDE,Sudeste
7269781193318890653,2000-08-15,Sudeste,0,Comércio,YAHOO,MEDIO,Sudeste
3258407002716263546,2017-09-07,Centro-Oeste,0,Serviços,GMAIL,MEDIO,Nordeste
8418046305741705080,2019-10-28,Unknown,0,Serviços,HOTMAIL,PEQUENO,Nordeste
6805207507093657474,2015-09-27,Centro-Oeste,0,Serviços,YAHOO,GRANDE,Norte
2106875407768047316,2018-04-15,Unknown,0,Comércio,YAHOO,GRANDE,Sudeste
8407417316873478459,2020-10-04,Sul,0,Serviços,YAHOO,PEQUENO,Sul
5672989126457116995,2016-07-25,Sudeste,1,Unknown,GMAIL,PEQUENO,Norte
622073912578471754,2019-11-26,Unknown,0,Serviços,YAHOO,PEQUENO,Norte
6682793026934039107,2020-06-14,Sudeste,0,Comércio,Unknown,PEQUENO,Sudeste
1827463638348028912,2017-08-06,Unknown,0,Indústria,GMAIL,MEDIO,Sudeste
8994944800097997361,2018-11-25,Sudeste,0,Comércio,BOL,GRANDE,Sudeste
1717812527056208209,2002-07-01,Unknown,0,Serviços,GMAIL,PEQUENO,Nordeste
2539677337815091585,2020-08-30,Unknown,1,Unknown,YAHOO,PEQUENO,Norte
9175443729335908760,2019-03-14,Sul,0,Indústria,Unknown,MEDIO,Sul
7508699125755580600,2020-08-20,Unknown,0,Comércio,GMAIL,GRANDE,Nordeste
7458891296671174680,2008-06-16,Centro-Oeste,0,Comércio,GMAIL,GRANDE,Centro-Oeste
2041629715337841430,2020-09-21,Unknown,0,Comércio,GMAIL,PEQUENO,Sul
6875331984251208712,2014-06-29,Sul,1,Unknown,YAHOO,PEQUENO,Sul
4704892067681576893,2019-11-28,Sul,0,Indústria,YAHOO,MEDIO,Sul
922040072471333951,2014-10-07,Nordeste,1,Unknown,OUTLOOK,PEQUENO,Nordeste
7653720501687957310,2014-10-16,Sudeste,0,Comércio,GMAIL,MEDIO,Sudeste
9089047150245738873,2019-09-18,Nordeste,0,Indústria,HOTMAIL,MEDIO,Nordeste
6724017568171288443,2017-08-06,Unknown,0,Indústria,GMAIL,Unknown,Sudeste
3822753345985951756,2020-11-02,Sul,0,Comércio,YAHOO,PEQUENO,Sul
4900073965147412482,2011-02-14,Nordeste,0,Comércio,OUTLOOK,GRANDE,Nordeste
6080407793834027692,2019-12-15,Centro-Oeste,0,Indústria,YAHOO,GRANDE,Centro-Oeste
1106971614386004604,2019-01-14,Sudeste,0,Serviços,GMAIL,MEDIO,Sudeste
1207306324957395736,2020-10-18,Unknown,0,Indústria,GMAIL,Unknown,Sudeste
2599553738202677545,2020-01-27,Unknown,0,Serviços,GMAIL,GRANDE,Sudeste
5429414161455643517,2019-10-02,Sul,0,Serviços,YAHOO,MEDIO,Sul
3361278050140871809,2018-11-04,Unknown,0,Comércio,OUTLOOK,MEDIO,Nordeste
7944852965555666513,2014-02-04,Norte,0,Indústria,YAHOO,PEQUENO,Norte
1767360303789815418,2017-08-06,Unknown,0,Serviços,OUTLOOK,MEDIO,Sudeste
6053752047545474051,2019-03-19,Sudeste,0,Indústria,YAHOO,MEDIO,Nordeste
280557491372818982,2015-04-15,Sudeste,0,Serviços,YAHOO,PEQUENO,Sudeste
4762256864594914240,2020-07-20,Sul,0,Comércio,GMAIL,MEDIO,Sul
8564920972266217847,2000-08-15,Unknown,0,Indústria,YAHOO,GRANDE,Sul
7566385399893520673,2020-11-05,Sudeste,0,Indústria,YAHOO,PEQUENO,Centro-Oeste
3132055906825373580,2020-11-18,Unknown,0,Serviços,HOTMAIL,PEQUENO,Sudeste
4068666180981979477,2012-08-28,Sul,0,Indústria,YAHOO,GRANDE,Centro-Oeste
1269153452773908541,2020-11-02,Sul,0,Comércio,GMAIL,GRANDE,Sul
3450495264591833682,2020-03-24,Unknown,1,Unknown,HOTMAIL,PEQUENO,Norte
486388963980110890,2020-09-15,Unknown,0,Comércio,GMAIL,Unknown,Sul
5220554216423337036,2014-03-11,Centro-Oeste,0,Comércio,HOTMAIL,GRANDE,Norte
3288665551292018275,2020-09-30,Unknown,0,Indústria,GMAIL,PEQUENO,Nordeste
3520073096970711499,2020-12-29,Unknown,0,Serviços,YAHOO,GRANDE,Nordeste
6715993871935527857,2004-05-04,Sul,0,Comércio,HOTMAIL,Unknown,Sul
5078284853636449041,2020-12-03,Sudeste,0,Comércio,YAHOO,GRANDE,Sudeste
15070048310374146,2019-09-03,Unknown,0,Indústria,GMAIL,MEDIO,Centro-Oeste
5993832136957065909,2020-01-22,Unknown,0,Indústria,GMAIL,PEQUENO,Sudeste
466076526172225947,2020-01-12,Unknown,1,Unknown,YAHOO,PEQUENO,Sudeste
2870813069335519467,2017-04-27,Nordeste,0,Comércio,GMAIL,PEQUENO,Nordeste
4296149971687628223,2019-01-20,Unknown,0,Indústria,BOL,PEQUENO,Sul
5430917218683822543,2020-12-14,Unknown,0,Comércio,GMAIL,PEQUENO,Norte
271068078606473697,2000-08-15,Unknown,0,Serviços,BOL,PEQUENO,Sudeste
8652067663586525909,2020-12-03,Unknown,0,Serviços,YAHOO,PEQUENO,Sudeste
2423803834856770113,2019-10-24,Unknown,0,Serviços,YAHOO,GRANDE,Sudeste
6462952350255736003,2021-01-18,Sudeste,0,Comércio,YAHOO,MEDIO,Sudeste
8046603633355514834,2015-09-02,Sudeste,0,Serviços,YAHOO,MEDIO,Sudeste
3415156360538677905,2020-10-28,Unknown,0,Comércio,Unknown,PEQUENO,Sudeste
5477523784812182605,2021-01-24,Sudeste,0,Indústria,HOTMAIL,PEQUENO,Nordeste
4392369075438855735,2021-01-12,Unknown,0,Serviços,AOL,PEQUENO,Norte
6842075380768862290,2018-01-16,Sudeste,0,Comércio,GMAIL,MEDIO,Sudeste
7171835894416689226,2016-08-01,Unknown,1,Unknown,HOTMAIL,PEQUENO,Centro-Oeste
7975582265869884517,2019-12-08,Sul,0,Indústria,GMAIL,GRANDE,Sul
6795171082935774137,2021-01-18,Unknown,0,Serviços,GMAIL,MEDIO,Sul
5499433941404698208,2014-07-20,Sul,0,Serviços,GMAIL,MEDIO,Sul
6421017287702264778,2019-10-29,Sudeste,0,Unknown,HOTMAIL,GRANDE,Sudeste
6528158819463595826,2020-10-05,Sul,0,Serviços,YAHOO,MEDIO,Sul
3750579377644235511,2020-11-17,Unknown,0,Indústria,YAHOO,GRANDE,Nordeste
1378560407772037118,2021-01-24,Sul,0,Serviços,HOTMAIL,GRANDE,Sul
1059336566956767188,2017-08-06,Unknown,0,Comércio,YAHOO,MEDIO,Sudeste
1788369195969129749,2017-08-06,Sudeste,0,Serviços,HOTMAIL,MEDIO,Sudeste
5555695998591488407,2021-02-03,Unknown,0,Serviços,HOTMAIL,MEDIO,Norte
7012619440863200776,2020-09-10,Unknown,0,Indústria,YAHOO,MEDIO,Sul
2059309318145911751,2020-08-03,Sudeste,0,Comércio,GMAIL,MEDIO,Sudeste
8182741324402757500,2020-08-03,Sudeste,0,Comércio,YAHOO,GRANDE,Sudeste
531805620371082364,2013-12-03,Nordeste,0,Serviços,GMAIL,PEQUENO,Nordeste
6352592240901579272,2019-10-29,Sudeste,0,Comércio,GMAIL,GRANDE,Sudeste
1516155138233618514,2021-01-19,Unknown,0,Comércio,HOTMAIL,PEQUENO,Nordeste
1219954496802643881,2009-12-28,Sul,0,Serviços,GMAIL,GRANDE,Sul
1601160766132778339,2020-07-09,Unknown,1,Unknown,HOTMAIL,GRANDE,Norte
3283662016127058429,2020-11-19,Unknown,0,Indústria,HOTMAIL,MEDIO,Sudeste
2648719990986789645,2015-11-11,Centro-Oeste,1,Unknown,HOTMAIL,Unknown,Norte
7243481239733221490,2021-02-22,Sul,0,Comércio,HOTMAIL,GRANDE,Sul
6342056159430364821,2021-01-24,Sul,0,Comércio,YAHOO,GRANDE,Sul
7327315935390503674,2004-10-27,Unknown,0,Comércio,GMAIL,MEDIO,Nordeste
8680213253228719510,2020-06-23,Unknown,0,Comércio,OUTLOOK,GRANDE,Sudeste
8067924767167570288,2020-09-02,Unknown,0,Serviços,HOTMAIL,PEQUENO,Norte
5883897347879529463,2012-03-11,Sul,0,Serviços,HOTMAIL,GRANDE,Sul
4717717003637613480,2020-03-29,Unknown,0,Serviços,YAHOO,GRANDE,Nordeste
6145308913889808258,2020-06-18,Sul,0,Indústria,GMAIL,GRANDE,Sul
2308217045093677129,2020-09-02,Nordeste,0,Serviços,OUTLOOK,GRANDE,Nordeste
6804531608440296645,2020-12-01,Unknown,0,Comércio,HOTMAIL,MEDIO,Nordeste
4781265535199914934,2021-02-14,Unknown,0,Indústria,YAHOO,GRANDE,Nordeste
3391123212703223634,2018-03-07,Sul,0,Unknown,HOTMAIL,MEDIO,Sul
8566162039485478772,2018-12-03,Unknown,1,Unknown,HOTMAIL,PEQUENO,Norte
7754936094607992857,2019-07-07,Unknown,0,Serviços,YAHOO,PEQUENO,Nordeste
196947474368876692,2020-10-20,Unknown,1,Unknown,HOTMAIL,MEDIO,Sudeste
7875766506153682421,2020-12-06,Unknown,0,Serviços,GMAIL,GRANDE,Sul
2907396925798983079,2011-02-14,Sul,0,Comércio,HOTMAIL,GRANDE,Sul
7815839878620843192,2021-01-17,Unknown,0,Serviços,HOTMAIL,GRANDE,Sudeste
3960251564708868781,2020-02-27,Unknown,0,Serviços,HOTMAIL,GRANDE,Sudeste
2044529419038430248,2017-09-14,Centro-Oeste,0,Serviços,GMAIL,MEDIO,Centro-Oeste
6055278873962623670,2021-02-03,Unknown,0,Serviços,HOTMAIL,PEQUENO,Sudeste
2367878957559232582,2020-07-01,Unknown,0,Comércio,GMAIL,GRANDE,Norte
7221446976321358973,2021-03-29,Sudeste,0,Serviços,BOL,GRANDE,Sudeste
3427563561570116931,2017-08-06,Unknown,0,Comércio,Unknown,MEDIO,Sudeste
7828430488099134389,2020-08-30,Sudeste,0,Indústria,GMAIL,MEDIO,Sudeste
7397206777205091443,2021-01-24,Unknown,0,Serviços,OUTLOOK,GRANDE,Nordeste
3812760626052898456,2021-02-09,Unknown,0,Serviços,GMAIL,MEDIO,Norte
3516294920850464913,2002-06-16,Sudeste,0,Comércio,YAHOO,GRANDE,Sudeste
9099218788416728596,2021-04-12,Unknown,0,Indústria,GMAIL,MEDIO,Nordeste
2780030912070252968,2021-01-21,Sudeste,0,Comércio,Unknown,MEDIO,Sudeste
2149247704125573398,2021-03-18,Unknown,0,Serviços,YAHOO,MEDIO,Norte
8449503736717242889,2021-02-17,Unknown,1,Unknown,YAHOO,GRANDE,Nordeste
4437531414216775863,2019-06-06,Nordeste,0,Comércio,HOTMAIL,MEDIO,Nordeste
2977124904032689291,2020-12-14,Unknown,0,Serviços,YAHOO,GRANDE,Sudeste
1044946691507317745,2020-08-05,Sudeste,0,Serviços,GMAIL,GRANDE,Sudeste
7236776406341522879,2020-12-14,Unknown,0,Indústria,HOTMAIL,GRANDE,Sul
3338087778895249031,2020-02-04,Sul,0,Serviços,YAHOO,PEQUENO,Sul
8222831719332844924,2021-04-13,Unknown,0,Serviços,YAHOO,Unknown,Sudeste
1945147145527703963,2021-03-21,Unknown,0,Serviços,YAHOO,GRANDE,Sul
1712483726555581515,2000-08-15,Sudeste,0,Comércio,YAHOO,MEDIO,Sudeste
4432551314797496562,2021-05-13,Unknown,0,Serviços,GMAIL,MEDIO,Sul
3421433989501830226,2021-04-22,Unknown,0,Serviços,YAHOO,PEQUENO,Nordeste
904857901361577913,2015-04-01,Centro-Oeste,0,Serviços,YAHOO,MEDIO,Norte
1028630885537616736,2017-08-09,Sudeste,0,Indústria,YAHOO,PEQUENO,Sudeste
1399527202590905286,2004-09-23,Unknown,0,Indústria,YAHOO,MEDIO,Nordeste
6722781660631652440,2020-07-21,Nordeste,0,Comércio,YAHOO,PEQUENO,Nordeste
5162621729453966204,2021-04-05,Unknown,0,Indústria,YAHOO,GRANDE,Sul
378019466331075421,2021-02-04,Unknown,0,Serviços,YAHOO,PEQUENO,Nordeste
